Loyalty#,Province or State,City,Latitude,Longitude,Postal code,Education,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Income_Class,CustomerTenure,Active_Client
683503,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Bachelor,37534.0,Married,Aurora,2019-01-05,2021-12-31,13223.04,Standard,Non-Zero Income,1091,Active
220794,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,25074.0,Married,Aurora,2018-07-20,2021-12-31,13248.64,Standard,Non-Zero Income,1260,Active
655995,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Bachelor,34482.0,Married,Aurora,2015-09-28,2021-12-31,13265.96,Standard,Non-Zero Income,2286,Active
757416,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,28727.0,Married,Aurora,2015-07-15,2021-12-31,13270.94,Standard,Non-Zero Income,2361,Active
826589,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Bachelor,28727.0,Married,Aurora,2018-11-26,2021-12-31,13270.94,Standard,Non-Zero Income,1131,Active
703104,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,College,0.0,Single,Aurora,2015-06-24,2021-12-31,13283.86,Standard,Zero Income,2382,Active
523399,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Bachelor,68009.0,Divorced,Aurora,2020-08-01,2021-03-29,13295.6,Standard,Non-Zero Income,240,Inactive
648586,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Bachelor,88430.0,Married,Aurora,2019-05-28,2021-12-31,13297.64,Standard,Non-Zero Income,948,Active
124931,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Bachelor,50631.0,Married,Aurora,2018-04-25,2019-02-24,13297.71,Standard,Non-Zero Income,305,Inactive
575833,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,Bachelor,50631.0,Married,Aurora,2019-05-14,2021-12-31,13297.71,Standard,Non-Zero Income,962,Active
161956,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,39017.0,Married,Aurora,2020-12-16,2021-08-16,13306.18,Standard,Non-Zero Income,243,Inactive
489279,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Bachelor,39017.0,Married,Aurora,2016-12-03,2021-12-31,13306.18,Standard,Non-Zero Income,1854,Active
880805,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,College,0.0,Married,Aurora,2021-04-14,2021-12-31,13352.56,2021 Promotion,Zero Income,261,Active
867757,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,College,0.0,Divorced,Aurora,2019-05-22,2021-12-31,13357.45,Standard,Zero Income,954,Active
652518,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Bachelor,57335.0,Married,Aurora,2019-10-27,2021-12-31,13367.87,Standard,Non-Zero Income,796,Active
207001,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Bachelor,88706.0,Married,Aurora,2018-07-04,2021-12-31,13372.02,Standard,Non-Zero Income,1276,Active
975846,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,88706.0,Married,Aurora,2015-07-20,2021-12-31,13372.02,Standard,Non-Zero Income,2356,Active
198010,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,College,0.0,Single,Aurora,2018-05-03,2021-12-31,13372.33,Standard,Zero Income,1338,Active
543285,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,College,0.0,Single,Aurora,2019-12-13,2021-12-31,13379.81,Standard,Zero Income,749,Active
432843,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,26140.0,Married,Aurora,2020-05-05,2021-12-31,13411.31,Standard,Non-Zero Income,605,Active
373242,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,College,0.0,Divorced,Aurora,2020-11-07,2021-12-31,13419.4,Standard,Zero Income,419,Active
263246,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Bachelor,65024.0,Married,Aurora,2019-02-19,2021-12-31,13422.06,Standard,Non-Zero Income,1046,Active
110065,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Bachelor,68956.0,Single,Aurora,2021-03-27,2021-12-31,13432.0,2021 Promotion,Non-Zero Income,279,Active
172491,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Master,26708.0,Divorced,Aurora,2021-07-10,2019-03-10,13447.37,Standard,Non-Zero Income,-853,Inactive
788001,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,College,0.0,Single,Aurora,2019-02-02,2021-12-31,13450.96,Standard,Zero Income,1063,Active
103383,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Doctor,11432.0,Married,Aurora,2018-06-16,2019-02-16,13466.92,Standard,Non-Zero Income,245,Inactive
600712,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Doctor,11432.0,Married,Aurora,2020-05-06,2021-12-31,13466.92,Standard,Non-Zero Income,604,Active
666189,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Doctor,11432.0,Married,Aurora,2021-03-19,2021-12-31,13466.92,2021 Promotion,Non-Zero Income,287,Active
738473,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,Doctor,11432.0,Married,Aurora,2016-11-13,2021-05-09,13466.92,Standard,Non-Zero Income,1638,Inactive
256003,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,College,0.0,Single,Aurora,2015-09-11,2021-12-31,13494.76,Standard,Zero Income,2303,Active
881000,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,College,0.0,Single,Aurora,2015-07-03,2021-12-31,13494.76,Standard,Zero Income,2373,Active
889569,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Bachelor,57222.0,Married,Aurora,2016-05-30,2021-12-31,13502.63,Standard,Non-Zero Income,2041,Active
165742,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,College,0.0,Single,Aurora,2019-03-06,2021-12-31,13552.78,Standard,Zero Income,1031,Active
576074,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Bachelor,98036.0,Married,Aurora,2018-05-31,2021-12-31,13559.39,Standard,Non-Zero Income,1310,Active
942017,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Bachelor,98036.0,Married,Aurora,2020-02-13,2020-10-13,13559.39,Standard,Non-Zero Income,243,Inactive
315235,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,High School or Below,29095.0,Divorced,Aurora,2019-12-29,2021-12-31,13561.2,Standard,Non-Zero Income,733,Active
426429,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,High School or Below,29095.0,Divorced,Aurora,2019-06-07,2021-12-31,13561.2,Standard,Non-Zero Income,938,Active
602275,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Bachelor,67060.0,Single,Aurora,2020-01-20,2020-09-20,13623.62,Standard,Non-Zero Income,244,Inactive
116732,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Bachelor,55588.0,Married,Aurora,2020-12-25,2021-12-31,13681.71,Standard,Non-Zero Income,371,Active
436010,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,College,0.0,Single,Aurora,2019-04-10,2021-12-31,13727.8,Standard,Zero Income,996,Active
745920,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,College,0.0,Single,Aurora,2020-07-03,2021-12-31,13727.8,Standard,Zero Income,546,Active
988638,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,College,0.0,Single,Aurora,2017-09-14,2021-12-31,13727.8,Standard,Zero Income,1569,Active
285335,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Doctor,16181.0,Divorced,Aurora,2018-06-09,2021-12-31,13736.13,Standard,Non-Zero Income,1301,Active
722003,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Doctor,16181.0,Divorced,Aurora,2019-10-06,2021-12-31,13736.13,Standard,Non-Zero Income,817,Active
770452,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Doctor,16181.0,Divorced,Aurora,2020-04-24,2021-12-31,13736.13,Standard,Non-Zero Income,616,Active
195960,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,90343.0,Single,Aurora,2016-07-21,2021-12-31,13742.54,Standard,Non-Zero Income,1989,Active
390297,Ontario,London,42.984924,-81.245277,M5B 3E4,Bachelor,82753.0,Married,Aurora,2021-07-07,2021-12-31,13749.37,Standard,Non-Zero Income,177,Active
655957,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,High School or Below,15340.0,Divorced,Aurora,2018-01-07,2021-12-31,13755.54,Standard,Non-Zero Income,1454,Active
257417,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Master,16794.0,Single,Aurora,2015-10-10,2021-12-31,13759.15,Standard,Non-Zero Income,2274,Active
599394,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Bachelor,59207.0,Single,Aurora,2021-05-19,2021-12-31,13770.98,Standard,Non-Zero Income,226,Active
953198,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Bachelor,59207.0,Single,Aurora,2019-03-18,2021-12-31,13770.98,Standard,Non-Zero Income,1019,Active
728228,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Bachelor,62634.0,Single,Aurora,2018-04-21,2021-12-31,13776.74,Standard,Non-Zero Income,1350,Active
863459,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,25708.0,Divorced,Aurora,2019-02-10,2021-12-31,13780.49,Standard,Non-Zero Income,1055,Active
901461,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Bachelor,42780.0,Single,Aurora,2021-07-26,2021-12-31,13798.48,Standard,Non-Zero Income,158,Active
460894,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,High School or Below,29658.0,Divorced,Aurora,2017-03-03,2021-12-31,13840.16,Standard,Non-Zero Income,1764,Active
307032,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,96950.0,Married,Aurora,2019-09-02,2020-05-02,13862.1,Standard,Non-Zero Income,243,Inactive
486909,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,College,0.0,Single,Aurora,2017-06-14,2021-09-21,13864.38,Standard,Zero Income,1560,Inactive
160740,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Bachelor,28432.0,Married,Aurora,2019-06-18,2021-12-31,13869.93,Standard,Non-Zero Income,927,Active
326028,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,Bachelor,28432.0,Married,Aurora,2021-07-23,2021-12-31,13869.93,Standard,Non-Zero Income,161,Active
573681,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,Bachelor,28432.0,Married,Aurora,2019-07-17,2021-12-31,13869.93,Standard,Non-Zero Income,898,Active
815841,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,28432.0,Married,Aurora,2021-02-01,2021-10-01,13869.93,2021 Promotion,Non-Zero Income,242,Inactive
981195,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Doctor,17961.0,Married,Aurora,2017-08-05,2021-12-31,13881.04,Standard,Non-Zero Income,1609,Active
333064,Alberta,Banff,51.178398,-115.5708,T4V 1D4,Bachelor,42305.0,Married,Aurora,2018-09-29,2021-12-31,13891.74,Standard,Non-Zero Income,1189,Active
792103,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Bachelor,42305.0,Married,Aurora,2021-02-24,2021-12-31,13891.74,2021 Promotion,Non-Zero Income,310,Active
426223,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,High School or Below,24378.0,Married,Aurora,2020-01-02,2021-12-31,13897.39,Standard,Non-Zero Income,729,Active
545410,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Bachelor,64113.0,Divorced,Aurora,2018-07-05,2021-05-24,13918.53,Standard,Non-Zero Income,1054,Inactive
990218,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,Bachelor,90279.0,Divorced,Aurora,2020-05-13,2021-12-31,13955.57,Standard,Non-Zero Income,597,Active
614000,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Bachelor,22354.0,Married,Aurora,2019-07-31,2021-12-31,13989.85,Standard,Non-Zero Income,884,Active
377444,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,48245.0,Married,Aurora,2018-11-25,2020-07-30,13995.69,Standard,Non-Zero Income,613,Inactive
721406,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Bachelor,48245.0,Married,Aurora,2015-05-09,2021-12-31,13995.69,Standard,Non-Zero Income,2428,Active
302258,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,36523.0,Married,Aurora,2018-08-13,2021-12-31,14010.53,Standard,Non-Zero Income,1236,Active
101487,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Bachelor,81872.0,Married,Aurora,2015-12-09,2021-12-31,14024.36,Standard,Non-Zero Income,2214,Active
397934,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,81872.0,Married,Aurora,2020-08-16,2021-12-31,14024.36,Standard,Non-Zero Income,502,Active
406252,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Bachelor,81872.0,Married,Aurora,2021-03-12,2021-12-31,14024.36,2021 Promotion,Non-Zero Income,294,Active
555118,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,81872.0,Married,Aurora,2017-12-19,2021-12-31,14024.36,Standard,Non-Zero Income,1473,Active
874267,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Bachelor,81872.0,Married,Aurora,2017-10-20,2021-12-31,14024.36,Standard,Non-Zero Income,1533,Active
182235,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Bachelor,58092.0,Married,Aurora,2019-11-09,2021-12-31,14031.7,Standard,Non-Zero Income,783,Active
290620,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Bachelor,58092.0,Married,Aurora,2021-05-04,2021-12-31,14031.7,Standard,Non-Zero Income,241,Active
697393,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Bachelor,91061.0,Married,Aurora,2019-11-27,2021-03-26,14031.7,Standard,Non-Zero Income,485,Inactive
829316,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Bachelor,25275.0,Single,Aurora,2015-06-18,2021-12-31,14065.3,Standard,Non-Zero Income,2388,Active
397099,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,College,0.0,Single,Aurora,2021-10-01,2021-12-31,14084.49,Standard,Zero Income,91,Active
886439,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,College,0.0,Single,Aurora,2019-12-27,2021-12-31,14084.49,Standard,Zero Income,735,Active
161338,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Bachelor,28327.0,Single,Aurora,2016-05-04,2021-12-31,14131.12,Standard,Non-Zero Income,2067,Active
594598,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,31794.0,Divorced,Aurora,2021-03-06,2021-12-31,14137.23,2021 Promotion,Non-Zero Income,300,Active
237312,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Bachelor,83235.0,Married,Aurora,2021-04-20,2021-12-31,14158.61,2021 Promotion,Non-Zero Income,255,Active
728302,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,College,0.0,Single,Aurora,2018-09-09,2021-12-31,14181.64,Standard,Zero Income,1209,Active
212602,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,25575.0,Married,Aurora,2021-04-20,2021-12-31,14191.6,2021 Promotion,Non-Zero Income,255,Active
929871,Ontario,London,42.984924,-81.245277,M5B 3E4,Bachelor,88178.0,Married,Aurora,2021-06-25,2021-12-31,14194.15,Standard,Non-Zero Income,189,Active
645508,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Bachelor,77738.0,Married,Aurora,2021-05-06,2021-12-31,14196.97,Standard,Non-Zero Income,239,Active
116999,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,31650.0,Married,Aurora,2017-12-17,2021-12-31,14228.23,Standard,Non-Zero Income,1475,Active
631854,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,78046.0,Divorced,Aurora,2017-06-22,2021-12-31,14230.32,Standard,Non-Zero Income,1653,Active
762671,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,College,0.0,Single,Aurora,2020-09-27,2021-12-31,14246.15,Standard,Zero Income,460,Active
969938,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,College,0.0,Married,Aurora,2015-07-22,2021-12-31,14260.91,Standard,Zero Income,2354,Active
290564,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,Doctor,17157.0,Married,Aurora,2020-05-11,2021-12-31,14267.93,Standard,Non-Zero Income,599,Active
634615,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,College,0.0,Single,Aurora,2021-02-28,2021-12-31,14274.55,2021 Promotion,Zero Income,306,Active
999524,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,College,0.0,Married,Aurora,2018-05-11,2021-12-31,14325.15,Standard,Zero Income,1330,Active
478284,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,41459.0,Married,Aurora,2019-10-05,2020-06-05,14333.92,Standard,Non-Zero Income,244,Inactive
111573,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,73222.0,Married,Aurora,2017-05-12,2021-12-31,14349.86,Standard,Non-Zero Income,1694,Active
975477,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Bachelor,73222.0,Married,Aurora,2016-03-14,2021-12-31,14349.86,Standard,Non-Zero Income,2118,Active
581513,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Bachelor,70341.0,Married,Aurora,2016-04-18,2021-12-31,14376.55,Standard,Non-Zero Income,2083,Active
145322,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Bachelor,52174.0,Married,Aurora,2015-12-04,2021-12-31,14382.56,Standard,Non-Zero Income,2219,Active
243005,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,College,0.0,Single,Aurora,2016-02-19,2021-12-31,14428.87,Standard,Zero Income,2142,Active
306400,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Doctor,24561.0,Married,Aurora,2017-11-04,2021-12-31,14432.75,2021 Promotion,Non-Zero Income,1518,Active
823590,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Doctor,24561.0,Married,Aurora,2018-06-29,2021-12-31,14432.75,Standard,Non-Zero Income,1281,Active
121139,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Bachelor,60880.0,Married,Aurora,2019-06-30,2021-12-31,14435.67,2021 Promotion,Non-Zero Income,915,Active
187835,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Bachelor,60880.0,Married,Aurora,2017-03-09,2019-01-28,14435.67,Standard,Non-Zero Income,690,Inactive
307623,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Bachelor,60880.0,Married,Aurora,2015-06-01,2021-12-31,14435.67,Standard,Non-Zero Income,2405,Active
331697,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Bachelor,60880.0,Married,Aurora,2017-04-20,2021-12-31,14435.67,Standard,Non-Zero Income,1716,Active
719736,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Bachelor,60880.0,Married,Aurora,2017-04-08,2021-12-31,14435.67,Standard,Non-Zero Income,1728,Active
656036,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Bachelor,58452.0,Single,Aurora,2019-05-29,2020-07-10,14439.8,Standard,Non-Zero Income,408,Inactive
155020,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,College,0.0,Single,Aurora,2021-02-11,2021-10-11,14455.86,2021 Promotion,Zero Income,242,Inactive
954454,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Bachelor,22012.0,Married,Aurora,2018-12-26,2019-08-26,14472.58,Standard,Non-Zero Income,243,Inactive
430670,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Doctor,27572.0,Married,Aurora,2017-09-13,2018-05-13,14476.12,Standard,Non-Zero Income,242,Inactive
408170,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,High School or Below,29790.0,Married,Aurora,2021-12-29,2021-12-31,14503.02,Standard,Non-Zero Income,2,Active
919338,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Bachelor,41433.0,Married,Aurora,2020-08-10,2021-12-31,14510.44,Standard,Non-Zero Income,508,Active
905787,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Bachelor,88753.0,Single,Aurora,2017-12-03,2021-12-31,14514.01,Standard,Non-Zero Income,1489,Active
536794,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,Bachelor,25805.0,Divorced,Aurora,2017-01-02,2021-12-31,14536.79,Standard,Non-Zero Income,1824,Active
665679,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,40260.0,Married,Aurora,2020-02-05,2021-12-31,14558.42,Standard,Non-Zero Income,695,Active
340927,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Bachelor,52564.0,Married,Aurora,2020-03-09,2021-12-31,14566.09,Standard,Non-Zero Income,662,Active
809107,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,College,0.0,Single,Aurora,2021-01-11,2021-12-31,14567.27,Standard,Zero Income,354,Active
218917,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,College,0.0,Divorced,Aurora,2020-01-16,2021-12-31,14635.45,Standard,Zero Income,715,Active
334192,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,College,0.0,Divorced,Aurora,2021-12-21,2021-12-31,14635.45,Standard,Zero Income,10,Active
739808,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,College,0.0,Divorced,Aurora,2018-11-07,2021-12-31,14635.45,2021 Promotion,Zero Income,1150,Active
855635,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,College,0.0,Divorced,Aurora,2018-09-30,2021-12-31,14635.45,Standard,Zero Income,1188,Active
969617,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,College,0.0,Single,Aurora,2021-04-08,2021-12-31,14641.52,2021 Promotion,Zero Income,267,Active
645145,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Bachelor,36670.0,Single,Aurora,2015-08-12,2021-12-31,14709.0,Standard,Non-Zero Income,2333,Active
681399,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,36670.0,Single,Aurora,2019-06-01,2021-12-31,14709.0,Standard,Non-Zero Income,944,Active
986623,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Doctor,22872.0,Married,Aurora,2020-10-19,2021-12-31,14710.43,Standard,Non-Zero Income,438,Active
211058,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Bachelor,56263.0,Married,Aurora,2020-01-31,2021-12-31,14718.12,Standard,Non-Zero Income,700,Active
104673,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Bachelor,38401.0,Married,Aurora,2015-10-31,2021-12-31,14723.41,Standard,Non-Zero Income,2253,Active
330562,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Bachelor,97785.0,Single,Aurora,2021-02-20,2021-12-31,14727.51,2021 Promotion,Non-Zero Income,314,Active
209994,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,College,0.0,Married,Aurora,2016-03-12,2021-12-31,14741.76,Standard,Zero Income,2120,Active
611084,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Bachelor,31226.0,Married,Aurora,2020-04-03,2021-12-31,14748.92,Standard,Non-Zero Income,637,Active
200708,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,College,0.0,Divorced,Aurora,2019-07-16,2021-12-31,14862.76,Standard,Zero Income,899,Active
907252,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,College,0.0,Divorced,Aurora,2018-05-19,2021-12-31,14862.76,Standard,Zero Income,1322,Active
893040,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,College,0.0,Married,Aurora,2020-05-24,2021-12-31,14917.33,Standard,Zero Income,586,Active
